project,canonical_id,summary_row_count,summary_row_missing,duplicate_summary_rows,summary_conflict,conflicting_columns,task_dir_present,metadata_present,evidence_bundle_present,required_step_files_present,summary_step_mismatch,mismatch_fields,evidence_missing,needs_manual_review,review_reasons
openclaw_openclaw,CVE-2026-32021,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32022,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32023,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32024,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32025,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32026,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32027,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32028,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32029,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32030,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32031,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32032,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32033,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32034,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32036,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32037,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32038,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32039,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32040,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32041,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32042,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32043,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32044,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32045,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32046,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32048,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32049,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32050,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32051,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32052,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32053,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32054,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32055,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32056,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32057,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32058,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32059,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32060,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32061,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32062,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32063,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32064,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32065,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32067,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32302,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32846,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32895,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32896,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32897,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32898,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32899,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32913,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32914,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32915,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32916,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32917,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32918,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
openclaw_openclaw,CVE-2026-32919,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32920,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32921,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32922,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32923,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32924,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32970,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32971,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32972,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32973,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32974,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32975,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32976,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32977,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32978,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32979,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32980,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32982,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32987,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-32988,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33572,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33573,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33574,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33575,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33576,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33577,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33578,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33579,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33580,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-33581,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-34425,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-34426,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-34503,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-34504,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-34505,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-34506,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-34510,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-34511,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-34512,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35617,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35618,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35619,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35620,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35621,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35622,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35623,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35624,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35625,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35626,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35627,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35628,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35629,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
openclaw_openclaw,CVE-2026-35631,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35632,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35633,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35634,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35635,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35636,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35637,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35638,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35639,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35640,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35641,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35642,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35643,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35644,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35645,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35646,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35647,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35648,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35649,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35650,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35651,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
openclaw_openclaw,CVE-2026-35652,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
